"Index","Var_name","Estimate","L_bound","U_bound","gradient","at_bound","family","target","p1","p2","p3","p4","mapped_value","absolute_error","mapped","note","fitted_index","local_index","jittered_value","jitter_method","jitter_space","jitter_scale","jitter_center","jitter_standardized_shift","jitter_effective_cv","jitter_max_safe_cv","jitter_cv_limited","jitter_safe_cv_cap_enabled","boundary_adjusted","nominal_cv"
1,"fish_pars(23)_length_dirichlet_mult_var_mult_covariate",0,-7,7,0,FALSE,"fish_pars23","fish_params_row",23,1,9,1,0,0,TRUE,NA,1,1,-0.104925408128724,"mean_preserving_scaled_beta","bounded_natural",0.1,0,-1.04925408128724,0.1,4.94974746830583,FALSE,TRUE,FALSE,0.1
2,"fish_pars(23)_length_dirichlet_mult_var_mult_covariate",0,-7,7,0,FALSE,"fish_pars23","fish_params_row",23,5,2,2,0,0,TRUE,NA,2,2,-0.175394909834542,"mean_preserving_scaled_beta","bounded_natural",0.1,0,-1.75394909834542,0.1,4.94974746830583,FALSE,TRUE,FALSE,0.1
3,"fish_pars(23)_length_dirichlet_mult_var_mult_covariate",0,-7,7,0,FALSE,"fish_pars23","fish_params_row",23,12,3,3,0,0,TRUE,NA,3,3,-0.030611920287396,"mean_preserving_scaled_beta","bounded_natural",0.1,0,-0.30611920287396,0.1,4.94974746830583,FALSE,TRUE,FALSE,0.1
4,"fish_pars(23)_length_dirichlet_mult_var_mult_covariate",0,-7,7,0,FALSE,"fish_pars23","fish_params_row",23,19,3,4,0,0,TRUE,NA,4,4,0.0947232613929794,"mean_preserving_scaled_beta","bounded_natural",0.1,0,0.947232613929794,0.1,4.94974746830583,FALSE,TRUE,FALSE,0.1
5,"fish_pars(23)_length_dirichlet_mult_var_mult_covariate",0,-7,7,0,FALSE,"fish_pars23","fish_params_row",23,20,3,5,0,0,TRUE,NA,5,5,0.0783219489385392,"mean_preserving_scaled_beta","bounded_natural",0.1,0,0.783219489385392,0.1,4.94974746830583,FALSE,TRUE,FALSE,0.1
6,"fish_pars(23)_length_dirichlet_mult_var_mult_covariate",0,-7,7,0,FALSE,"fish_pars23","fish_params_row",23,14,2,6,0,0,TRUE,NA,6,6,0.0571602854640094,"mean_preserving_scaled_beta","bounded_natural",0.1,0,0.571602854640094,0.1,4.94974746830583,FALSE,TRUE,FALSE,0.1
7,"fish_pars(23)_length_dirichlet_mult_var_mult_covariate",0,-7,7,0,FALSE,"fish_pars23","fish_params_row",23,13,6,7,0,0,TRUE,NA,7,7,-0.0268871176983545,"mean_preserving_scaled_beta","bounded_natural",0.1,0,-0.268871176983545,0.1,4.94974746830583,FALSE,TRUE,FALSE,0.1
8,"fish_pars(23)_length_dirichlet_mult_var_mult_covariate",0,-7,7,0,FALSE,"fish_pars23","fish_params_row",23,29,5,8,0,0,TRUE,NA,8,8,-0.00888295585307741,"mean_preserving_scaled_beta","bounded_natural",0.1,0,-0.0888295585307741,0.1,4.94974746830583,FALSE,TRUE,FALSE,0.1
